Data,Cod.ContaContabil,Valor
2/1/2018,11.01.00015,-244.57 
2/1/2018,11.01.00015,-3.58 
2/1/2018,11.01.00015,"-2,033.62 "
2/1/2018,11.01.00015,-5.17 
3/1/2018,11.01.00015,-6.00 
3/1/2018,11.01.00015,-5.17 
3/1/2018,11.01.00015,-146.56 
3/1/2018,11.01.00015,-244.57 
3/1/2018,11.01.00015,-3.58 
3/1/2018,11.01.00015,"-2,033.62 "
3/1/2018,11.01.00015,-5.17 
4/1/2018,11.01.00015,-6.00 
4/1/2018,11.01.00015,-5.17 
4/1/2018,11.01.00015,-146.56 
4/1/2018,11.01.00015,-244.57 
4/1/2018,11.01.00015,-3.58 
4/1/2018,11.01.00015,"-2,033.62 "
4/1/2018,11.01.00015,-5.17 
5/1/2018,11.01.00015,-6.00 
5/1/2018,11.01.00015,-5.17 
5/1/2018,11.01.00015,-146.56 
5/1/2018,11.01.00015,-244.57 
5/1/2018,11.01.00015,-3.58 
5/1/2018,11.01.00015,"-2,033.62 "
5/1/2018,11.01.00015,-5.17 
6/1/2018,11.01.00015,-6.00 
6/1/2018,11.01.00015,-5.17 
6/1/2018,11.01.00015,-146.56 
6/1/2018,11.01.00015,-244.57 
6/1/2018,11.01.00015,-3.58 
6/1/2018,11.01.00015,"-2,033.62 "
6/1/2018,11.01.00015,-5.17 
6/1/2018,11.01.00015,"-3,916.67 "
7/1/2018,11.01.00015,-6.00 
7/1/2018,11.01.00015,-5.17 
7/1/2018,11.01.00015,-146.56 
7/1/2018,11.01.00015,-244.57 
7/1/2018,11.01.00015,-3.58 
7/1/2018,11.01.00015,"-2,033.62 "
7/1/2018,11.01.00015,-5.17 
7/1/2018,11.01.00015,"-3,916.67 "
8/1/2018,11.01.00015,-6.00 
8/1/2018,11.01.00015,-5.17 
8/1/2018,11.01.00015,-146.56 
8/1/2018,11.01.00015,-244.57 
8/1/2018,11.01.00015,-3.58 
8/1/2018,11.01.00015,"-2,033.62 "
8/1/2018,11.01.00015,-5.17 
9/1/2018,11.01.00015,-6.00 
9/1/2018,11.01.00015,-5.17 
9/1/2018,11.01.00015,-146.56 
9/1/2018,11.01.00015,-244.57 
9/1/2018,11.01.00015,-3.58 
9/1/2018,11.01.00015,"-2,033.62 "
9/1/2018,11.01.00015,-5.17 
10/1/2018,11.01.00015,-6.00 
10/1/2018,11.01.00015,-5.17 
10/1/2018,11.01.00015,-146.56 
10/1/2018,11.01.00015,-244.57 
10/1/2018,11.01.00015,-3.58 
10/1/2018,11.01.00015,"-2,033.62 "
10/1/2018,11.01.00015,-5.17 
11/1/2018,11.01.00015,-6.00 
11/1/2018,11.01.00015,-5.17 
11/1/2018,11.01.00015,-146.56 
11/1/2018,11.01.00015,-244.57 
11/1/2018,11.01.00015,-3.58 
11/1/2018,11.01.00015,"-2,033.62 "
11/1/2018,11.01.00015,-5.17 
11/1/2018,11.01.00015,"-3,916.67 "
12/1/2018,11.01.00015,-6.00 
12/1/2018,11.01.00015,-5.17 
12/1/2018,11.01.00015,-146.56 
12/1/2018,11.01.00015,-244.57 
12/1/2018,11.01.00015,-3.58 
12/1/2018,11.01.00015,"-2,033.62 "
12/1/2018,11.01.00015,-5.17 
12/1/2018,11.01.00015,"-3,916.67 "
1/1/2019,11.01.00015,-6.00 
1/1/2019,11.01.00015,-5.17 
1/1/2019,11.01.00015,-146.56 
1/1/2019,11.01.00015,-244.57 
1/1/2019,11.01.00015,-3.58 
1/1/2019,11.01.00015,"-2,033.62 "
1/1/2019,11.01.00015,-5.17 
1/1/2019,11.01.00015,"-3,916.67 "
2/1/2019,11.01.00015,-6.00 
2/1/2019,11.01.00015,-5.17 
2/1/2019,11.01.00015,-146.56 
2/1/2019,11.01.00015,-244.57 
2/1/2019,11.01.00015,-3.58 
2/1/2019,11.01.00015,"-2,033.62 "
2/1/2019,11.01.00015,-5.17 
2/1/2019,11.01.00015,"-3,916.67 "
3/1/2019,11.01.00015,-6.00 
3/1/2019,11.01.00015,-5.17 
3/1/2019,11.01.00015,-146.56 
3/1/2019,11.01.00015,-244.57 
3/1/2019,11.01.00015,-3.58 
3/1/2019,11.01.00015,"-2,033.62 "
3/1/2019,11.01.00015,-5.17 
3/1/2019,11.01.00015,"-3,916.67 "
4/1/2019,11.01.00015,-6.00 
4/1/2019,11.01.00015,-5.17 
4/1/2019,11.01.00015,-146.56 
4/1/2019,11.01.00015,-244.57 
4/1/2019,11.01.00015,-3.58 
4/1/2019,11.01.00015,"-2,033.62 "
4/1/2019,11.01.00015,-5.17 
4/1/2019,11.01.00015,"-3,916.67 "
5/1/2019,11.01.00015,-6.00 
5/1/2019,11.01.00015,-5.17 
5/1/2019,11.01.00015,-146.56 
5/1/2019,11.01.00015,-244.57 
5/1/2019,11.01.00015,-3.58 
5/1/2019,11.01.00015,"-2,033.62 "
5/1/2019,11.01.00015,-5.17 
5/1/2019,11.01.00015,"-3,916.67 "
6/1/2019,11.01.00015,-6.00 
6/1/2019,11.01.00015,-5.17 
6/1/2019,11.01.00015,-146.56 
6/1/2019,11.01.00015,-244.57 
6/1/2019,11.01.00015,-3.58 
6/1/2019,11.01.00015,"-2,033.62 "
6/1/2019,11.01.00015,-5.17 
6/1/2019,11.01.00015,"-3,916.67 "
7/1/2019,11.01.00015,-6.00 
7/1/2019,11.01.00015,-5.17 
7/1/2019,11.01.00015,-146.56 
7/1/2019,11.01.00015,-244.57 
7/1/2019,11.01.00015,-3.58 
7/1/2019,11.01.00015,"-2,033.62 "
7/1/2019,11.01.00015,-5.17 
7/1/2019,11.01.00015,"-3,916.67 "
8/1/2019,11.01.00015,-6.00 
8/1/2019,11.01.00015,-5.17 
8/1/2019,11.01.00015,-146.56 
8/1/2019,11.01.00015,-244.57 
8/1/2019,11.01.00015,-3.58 
8/1/2019,11.01.00015,"-2,033.62 "
8/1/2019,11.01.00015,-5.17 
8/1/2019,11.01.00015,"-3,916.67 "
9/1/2019,11.01.00015,-6.00 
9/1/2019,11.01.00015,-5.17 
9/1/2019,11.01.00015,-146.56 
9/1/2019,11.01.00015,-244.57 
9/1/2019,11.01.00015,-3.58 
9/1/2019,11.01.00015,"-2,033.62 "
9/1/2019,11.01.00015,-5.17 
9/1/2019,11.01.00015,"-3,916.67 "
10/1/2019,11.01.00015,-6.00 
10/1/2019,11.01.00015,-5.17 
10/1/2019,11.01.00015,-146.56 
10/1/2019,11.01.00015,-244.57 
10/1/2019,11.01.00015,-3.58 
10/1/2019,11.01.00015,"-2,033.62 "
10/1/2019,11.01.00015,-5.17 
10/1/2019,11.01.00015,"-3,916.67 "
11/1/2019,11.01.00015,-6.00 
11/1/2019,11.01.00015,-5.17 
11/1/2019,11.01.00015,-146.56 
11/1/2019,11.01.00015,-244.57 
11/1/2019,11.01.00015,-3.58 
11/1/2019,11.01.00015,"-2,033.62 "
11/1/2019,11.01.00015,-5.17 
11/1/2019,11.01.00015,"-3,916.67 "
12/1/2019,11.01.00015,-6.00 
12/1/2019,11.01.00015,-5.17 
12/1/2019,11.01.00015,-146.56 
12/1/2019,11.01.00015,-244.57 
12/1/2019,11.01.00015,-3.58 
12/1/2019,11.01.00015,"-2,033.62 "
12/1/2019,11.01.00015,-5.17 
12/1/2019,11.01.00015,"-3,916.67 "
1/1/2020,11.01.00015,-6.00 
1/1/2020,11.01.00015,-5.17 
1/1/2020,11.01.00015,-146.56 
1/1/2020,11.01.00015,-244.57 
1/1/2020,11.01.00015,-3.58 
1/1/2020,11.01.00015,"-2,033.62 "
1/1/2020,11.01.00015,-5.17 
1/1/2020,11.01.00015,"-3,916.67 "
2/1/2020,11.01.00015,-6.00 
2/1/2020,11.01.00015,-5.17 
2/1/2020,11.01.00015,-146.56 
2/1/2020,11.01.00015,-244.57 
2/1/2020,11.01.00015,-3.58 
2/1/2020,11.01.00015,"-2,033.62 "
2/1/2020,11.01.00015,-5.17 
2/1/2020,11.01.00015,"-3,916.67 "
3/1/2020,11.01.00015,-6.00 
3/1/2020,11.01.00015,-5.17 
3/1/2020,11.01.00015,-146.56 
3/1/2020,11.01.00015,-244.57 
3/1/2020,11.01.00015,-3.58 
3/1/2020,11.01.00015,"-2,033.62 "
3/1/2020,11.01.00015,-5.17 
3/1/2020,11.01.00015,"-3,916.67 "
4/1/2020,11.01.00015,-6.00 
4/1/2020,11.01.00015,-5.17 
4/1/2020,11.01.00015,-146.56 
4/1/2020,11.01.00015,-244.57 
4/1/2020,11.01.00015,-3.58 
4/1/2020,11.01.00015,"-2,033.62 "
4/1/2020,11.01.00015,-5.17 
4/1/2020,11.01.00015,"-3,916.67 "
5/1/2020,11.01.00015,-6.00 
5/1/2020,11.01.00015,-5.17 
5/1/2020,11.01.00015,-146.56 
5/1/2020,11.01.00015,-244.57 
5/1/2020,11.01.00015,-3.58 
5/1/2020,11.01.00015,"-2,033.62 "
5/1/2020,11.01.00015,-5.17 
5/1/2020,11.01.00015,"-3,916.67 "
6/1/2020,11.01.00015,-6.00 
6/1/2020,11.01.00015,-5.17 
6/1/2020,11.01.00015,-146.56 
6/1/2020,11.01.00015,-244.57 
6/1/2020,11.01.00015,-3.58 
6/1/2020,11.01.00015,"-2,033.62 "
6/1/2020,11.01.00015,-5.17 
6/1/2020,11.01.00015,"-3,916.67 "
7/1/2020,11.01.00015,-6.00 
7/1/2020,11.01.00015,-5.17 
7/1/2020,11.01.00015,-146.56 
7/1/2020,11.01.00015,-244.57 
7/1/2020,11.01.00015,-3.58 
7/1/2020,11.01.00015,"-2,033.62 "
7/1/2020,11.01.00015,-5.17 
7/1/2020,11.01.00015,"-3,916.67 "
8/1/2017,11.01.00014,"-3,197.90 "
8/1/2017,11.01.00014,-24.00 
9/1/2017,11.01.00014,"-3,197.90 "
9/1/2017,11.01.00014,-24.00 
10/1/2017,11.01.00014,"-3,197.90 "
10/1/2017,11.01.00014,-24.00 
11/1/2017,11.01.00014,"-3,197.90 "
11/1/2017,11.01.00014,-24.00 
12/1/2017,11.01.00014,"-3,197.90 "
12/1/2017,11.01.00014,-24.00 
1/1/2018,11.01.00014,"-3,197.90 "
1/1/2018,11.01.00014,-24.00 
2/1/2018,11.01.00014,"-3,197.90 "
2/1/2018,11.01.00014,-24.00 
3/1/2018,11.01.00014,"-3,197.90 "
3/1/2018,11.01.00014,-24.00 
4/1/2018,11.01.00014,"-3,197.90 "
4/1/2018,11.01.00014,-24.00 
5/1/2018,11.01.00014,"-3,197.90 "
5/1/2018,11.01.00014,-24.00 
6/1/2018,11.01.00014,"-3,197.90 "
6/1/2018,11.01.00014,-24.00 
7/1/2018,11.01.00014,"-3,197.90 "
7/1/2018,11.01.00014,-24.00 
8/1/2018,11.01.00014,"-3,197.90 "
8/1/2018,11.01.00014,-24.00 
9/1/2018,11.01.00014,"-3,197.90 "
9/1/2018,11.01.00014,-24.00 
10/1/2018,11.01.00014,"-3,197.90 "
10/1/2018,11.01.00014,-24.00 
11/1/2018,11.01.00014,"-3,197.90 "
11/1/2018,11.01.00014,-24.00 
12/1/2018,11.01.00014,"-3,197.90 "
12/1/2018,11.01.00014,-24.00 
1/1/2019,11.01.00014,"-3,197.90 "
1/1/2019,11.01.00014,-24.00 
2/1/2019,11.01.00014,"-3,197.90 "
2/1/2019,11.01.00014,-24.00 
3/1/2019,11.01.00014,"-3,197.90 "
3/1/2019,11.01.00014,-24.00 
4/1/2019,11.01.00014,"-3,197.90 "
4/1/2019,11.01.00014,-24.00 
5/1/2019,11.01.00014,"-3,197.90 "
5/1/2019,11.01.00014,-24.00 
6/1/2019,11.01.00014,"-3,197.90 "
6/1/2019,11.01.00014,-24.00 
7/1/2019,11.01.00014,"-3,197.90 "
7/1/2019,11.01.00014,-24.00 
8/1/2019,11.01.00014,"-3,197.90 "
8/1/2019,11.01.00014,-24.00 
9/1/2019,11.01.00014,"-3,197.90 "
9/1/2019,11.01.00014,-24.00 
10/1/2019,11.01.00014,"-3,197.90 "
10/1/2019,11.01.00014,-24.00 
11/1/2019,11.01.00014,"-3,197.90 "
11/1/2019,11.01.00014,-24.00 
12/1/2019,11.01.00014,"-3,197.90 "
12/1/2019,11.01.00014,-24.00 
1/1/2020,11.01.00014,"-3,197.90 "
1/1/2020,11.01.00014,-24.00 
2/1/2020,11.01.00014,"-3,197.90 "
2/1/2020,11.01.00014,-24.00 
3/1/2020,11.01.00014,"-3,197.90 "
3/1/2020,11.01.00014,-24.00 
4/1/2020,11.01.00014,"-3,197.90 "
4/1/2020,11.01.00014,-24.00 
5/1/2020,11.01.00014,"-3,197.90 "
5/1/2020,11.01.00014,-24.00 
6/1/2020,11.01.00014,"-3,197.90 "
6/1/2020,11.01.00014,-24.00 
7/1/2020,11.01.00014,"-3,197.90 "
7/1/2020,11.01.00014,-24.00 
8/1/2017,11.01.00013,"-6,019.44 "
8/1/2017,11.01.00013,-663.01 
8/1/2017,11.01.00013,-20.89 
8/1/2017,11.01.00013,-89.70 
8/1/2017,11.01.00013,"-1,273.26 "
8/1/2017,11.01.00013,-9.60 
8/1/2017,11.01.00013,"-8,460.35 "
8/1/2017,11.01.00013,-887.39 
8/1/2017,11.01.00013,-10.66 
8/1/2017,11.01.00013,-29.14 
9/1/2017,11.01.00013,"-6,019.44 "
9/1/2017,11.01.00013,-663.01 
9/1/2017,11.01.00013,-20.89 
9/1/2017,11.01.00013,-89.70 
9/1/2017,11.01.00013,"-1,273.26 "
9/1/2017,11.01.00013,-9.60 
9/1/2017,11.01.00013,"-8,460.35 "
9/1/2017,11.01.00013,-887.39 
9/1/2017,11.01.00013,-10.66 
9/1/2017,11.01.00013,-29.14 
10/1/2017,11.01.00013,"-6,019.44 "
10/1/2017,11.01.00013,-663.01 
10/1/2017,11.01.00013,-20.89 
10/1/2017,11.01.00013,-89.70 
10/1/2017,11.01.00013,"-1,273.26 "
10/1/2017,11.01.00013,-9.60 
10/1/2017,11.01.00013,"-8,460.35 "
10/1/2017,11.01.00013,-887.39 
10/1/2017,11.01.00013,-10.66 
10/1/2017,11.01.00013,-29.14 
11/1/2017,11.01.00013,"-6,019.44 "
11/1/2017,11.01.00013,-663.01 
11/1/2017,11.01.00013,-20.89 
11/1/2017,11.01.00013,-89.70 
11/1/2017,11.01.00013,"-1,273.26 "
11/1/2017,11.01.00013,-9.60 
11/1/2017,11.01.00013,"-8,460.35 "
11/1/2017,11.01.00013,-887.39 
11/1/2017,11.01.00013,-10.66 
11/1/2017,11.01.00013,-29.14 
12/1/2017,11.01.00013,"-6,019.44 "
12/1/2017,11.01.00013,-663.01 
12/1/2017,11.01.00013,-20.89 
12/1/2017,11.01.00013,-89.70 
12/1/2017,11.01.00013,"-1,273.26 "
12/1/2017,11.01.00013,-9.60 
12/1/2017,11.01.00013,"-8,460.35 "
12/1/2017,11.01.00013,-887.39 
12/1/2017,11.01.00013,-10.66 
12/1/2017,11.01.00013,-29.14 
1/1/2018,11.01.00013,"-6,019.44 "
1/1/2018,11.01.00013,-663.01 
1/1/2018,11.01.00013,-20.89 
1/1/2018,11.01.00013,-89.70 
1/1/2018,11.01.00013,"-1,273.26 "
1/1/2018,11.01.00013,-9.60 
1/1/2018,11.01.00013,"-8,460.35 "
1/1/2018,11.01.00013,-887.39 
1/1/2018,11.01.00013,-10.66 
1/1/2018,11.01.00013,-29.14 
2/1/2018,11.01.00013,"-6,019.44 "
2/1/2018,11.01.00013,-663.01 
2/1/2018,11.01.00013,-20.89 
2/1/2018,11.01.00013,-89.70 
2/1/2018,11.01.00013,"-1,273.26 "
2/1/2018,11.01.00013,-9.60 
2/1/2018,11.01.00013,"-8,460.35 "
2/1/2018,11.01.00013,-887.39 
2/1/2018,11.01.00013,-10.66 
2/1/2018,11.01.00013,-29.14 
3/1/2018,11.01.00013,"-6,019.44 "
3/1/2018,11.01.00013,-663.01 
3/1/2018,11.01.00013,-20.89 
3/1/2018,11.01.00013,-89.70 
3/1/2018,11.01.00013,"-1,273.26 "
3/1/2018,11.01.00013,-9.60 
3/1/2018,11.01.00013,"-8,460.35 "
3/1/2018,11.01.00013,-887.39 
3/1/2018,11.01.00013,-10.66 
3/1/2018,11.01.00013,-29.14 
4/1/2018,11.01.00013,"-6,019.44 "
4/1/2018,11.01.00013,-663.01 
4/1/2018,11.01.00013,-20.89 
4/1/2018,11.01.00013,-89.70 
4/1/2018,11.01.00013,"-1,273.26 "
4/1/2018,11.01.00013,-9.60 
4/1/2018,11.01.00013,"-8,460.35 "
4/1/2018,11.01.00013,-887.39 
4/1/2018,11.01.00013,-10.66 
4/1/2018,11.01.00013,-29.14 
5/1/2018,11.01.00013,"-6,019.44 "
5/1/2018,11.01.00013,-663.01 
5/1/2018,11.01.00013,-20.89 
5/1/2018,11.01.00013,-89.70 
5/1/2018,11.01.00013,"-1,273.26 "
5/1/2018,11.01.00013,-9.60 
5/1/2018,11.01.00013,"-8,460.35 "
5/1/2018,11.01.00013,-887.39 
5/1/2018,11.01.00013,-10.66 
5/1/2018,11.01.00013,-29.14 
6/1/2018,11.01.00013,"-6,019.44 "
6/1/2018,11.01.00013,-663.01 
6/1/2018,11.01.00013,-20.89 
6/1/2018,11.01.00013,-89.70 
6/1/2018,11.01.00013,"-1,273.26 "
6/1/2018,11.01.00013,-9.60 
6/1/2018,11.01.00013,"-8,460.35 "
6/1/2018,11.01.00013,-887.39 
6/1/2018,11.01.00013,-10.66 
6/1/2018,11.01.00013,-29.14 
7/1/2018,11.01.00013,"-6,019.44 "
7/1/2018,11.01.00013,-663.01 
7/1/2018,11.01.00013,-20.89 
7/1/2018,11.01.00013,-89.70 
7/1/2018,11.01.00013,"-1,273.26 "
7/1/2018,11.01.00013,-9.60 
7/1/2018,11.01.00013,"-8,460.35 "
7/1/2018,11.01.00013,-887.39 
7/1/2018,11.01.00013,-10.66 
7/1/2018,11.01.00013,-29.14 
8/1/2018,11.01.00013,"-6,019.44 "
8/1/2018,11.01.00013,-663.01 
8/1/2018,11.01.00013,-20.89 
8/1/2018,11.01.00013,-89.70 
8/1/2018,11.01.00013,"-1,273.26 "
8/1/2018,11.01.00013,-9.60 
8/1/2018,11.01.00013,"-8,460.35 "
8/1/2018,11.01.00013,-887.39 
8/1/2018,11.01.00013,-10.66 
8/1/2018,11.01.00013,-29.14 
9/1/2018,11.01.00013,"-6,019.44 "
9/1/2018,11.01.00013,-663.01 
9/1/2018,11.01.00013,-20.89 
9/1/2018,11.01.00013,-89.70 
9/1/2018,11.01.00013,"-1,273.26 "
9/1/2018,11.01.00013,-9.60 
9/1/2018,11.01.00013,"-8,460.35 "
9/1/2018,11.01.00013,-887.39 
9/1/2018,11.01.00013,-10.66 
9/1/2018,11.01.00013,-29.14 
10/1/2018,11.01.00013,"-6,019.44 "
10/1/2018,11.01.00013,-663.01 
10/1/2018,11.01.00013,-20.89 
10/1/2018,11.01.00013,-89.70 
10/1/2018,11.01.00013,"-1,273.26 "
10/1/2018,11.01.00013,-9.60 
10/1/2018,11.01.00013,"-8,460.35 "
10/1/2018,11.01.00013,-887.39 
10/1/2018,11.01.00013,-10.66 
10/1/2018,11.01.00013,-29.14 
11/1/2018,11.01.00013,"-6,019.44 "
11/1/2018,11.01.00013,-663.01 
11/1/2018,11.01.00013,-20.89 
11/1/2018,11.01.00013,-89.70 
11/1/2018,11.01.00013,"-1,273.26 "
11/1/2018,11.01.00013,-9.60 
11/1/2018,11.01.00013,"-8,460.35 "
11/1/2018,11.01.00013,-887.39 
11/1/2018,11.01.00013,-10.66 
11/1/2018,11.01.00013,-29.14 
12/1/2018,11.01.00013,"-6,019.44 "
12/1/2018,11.01.00013,-663.01 
12/1/2018,11.01.00013,-20.89 
12/1/2018,11.01.00013,-89.70 
12/1/2018,11.01.00013,"-1,273.26 "
12/1/2018,11.01.00013,-9.60 
12/1/2018,11.01.00013,"-8,460.35 "
12/1/2018,11.01.00013,-887.39 
12/1/2018,11.01.00013,-10.66 
12/1/2018,11.01.00013,-29.14 
1/1/2019,11.01.00013,"-6,019.44 "
1/1/2019,11.01.00013,-663.01 
1/1/2019,11.01.00013,-20.89 
1/1/2019,11.01.00013,-89.70 
1/1/2019,11.01.00013,"-1,273.26 "
1/1/2019,11.01.00013,-9.60 
1/1/2019,11.01.00013,"-8,460.35 "
1/1/2019,11.01.00013,-887.39 
1/1/2019,11.01.00013,-10.66 
1/1/2019,11.01.00013,-29.14 
2/1/2019,11.01.00013,"-6,019.44 "
2/1/2019,11.01.00013,-663.01 
2/1/2019,11.01.00013,-20.89 
2/1/2019,11.01.00013,-89.70 
2/1/2019,11.01.00013,"-1,273.26 "
2/1/2019,11.01.00013,-9.60 
2/1/2019,11.01.00013,"-8,460.35 "
2/1/2019,11.01.00013,-887.39 
2/1/2019,11.01.00013,-10.66 
2/1/2019,11.01.00013,-29.14 
3/1/2019,11.01.00013,"-6,019.44 "
3/1/2019,11.01.00013,-663.01 
3/1/2019,11.01.00013,-20.89 
3/1/2019,11.01.00013,-89.70 
3/1/2019,11.01.00013,"-1,273.26 "
3/1/2019,11.01.00013,-9.60 
3/1/2019,11.01.00013,"-8,460.35 "
3/1/2019,11.01.00013,-887.39 
3/1/2019,11.01.00013,-10.66 
3/1/2019,11.01.00013,-29.14 
4/1/2019,11.01.00013,"-6,019.44 "
4/1/2019,11.01.00013,-663.01 
4/1/2019,11.01.00013,-20.89 
4/1/2019,11.01.00013,-89.70 
4/1/2019,11.01.00013,"-1,273.26 "
4/1/2019,11.01.00013,-9.60 
4/1/2019,11.01.00013,"-8,460.35 "
4/1/2019,11.01.00013,-887.39 
4/1/2019,11.01.00013,-10.66 
4/1/2019,11.01.00013,-29.14 
5/1/2019,11.01.00013,"-6,019.44 "
5/1/2019,11.01.00013,-663.01 
5/1/2019,11.01.00013,-20.89 
5/1/2019,11.01.00013,-89.70 
5/1/2019,11.01.00013,"-1,273.26 "
5/1/2019,11.01.00013,-9.60 
5/1/2019,11.01.00013,"-8,460.35 "
5/1/2019,11.01.00013,-887.39 
5/1/2019,11.01.00013,-10.66 
5/1/2019,11.01.00013,-29.14 
6/1/2019,11.01.00013,"-6,019.44 "
6/1/2019,11.01.00013,-663.01 
6/1/2019,11.01.00013,-20.89 
6/1/2019,11.01.00013,-89.70 
6/1/2019,11.01.00013,"-1,273.26 "
6/1/2019,11.01.00013,-9.60 
6/1/2019,11.01.00013,"-8,460.35 "
6/1/2019,11.01.00013,-887.39 
6/1/2019,11.01.00013,-10.66 
6/1/2019,11.01.00013,-29.14 
7/1/2019,11.01.00013,"-6,019.44 "
7/1/2019,11.01.00013,-663.01 
7/1/2019,11.01.00013,-20.89 
7/1/2019,11.01.00013,-89.70 
7/1/2019,11.01.00013,"-1,273.26 "
7/1/2019,11.01.00013,-9.60 
7/1/2019,11.01.00013,"-8,460.35 "
7/1/2019,11.01.00013,-887.39 
7/1/2019,11.01.00013,-10.66 
7/1/2019,11.01.00013,-29.14 
8/1/2019,11.01.00013,"-6,019.44 "
8/1/2019,11.01.00013,-663.01 
8/1/2019,11.01.00013,-20.89 
8/1/2019,11.01.00013,-89.70 
8/1/2019,11.01.00013,"-1,273.26 "
8/1/2019,11.01.00013,-9.60 
8/1/2019,11.01.00013,"-8,460.35 "
8/1/2019,11.01.00013,-887.39 
8/1/2019,11.01.00013,-10.66 
8/1/2019,11.01.00013,-29.14 
9/1/2019,11.01.00013,"-6,019.44 "
9/1/2019,11.01.00013,-663.01 
9/1/2019,11.01.00013,-20.89 
9/1/2019,11.01.00013,-89.70 
9/1/2019,11.01.00013,"-1,273.26 "
9/1/2019,11.01.00013,-9.60 
9/1/2019,11.01.00013,"-8,460.35 "
9/1/2019,11.01.00013,-887.39 
9/1/2019,11.01.00013,-10.66 
9/1/2019,11.01.00013,-29.14 
10/1/2019,11.01.00013,"-6,019.44 "
10/1/2019,11.01.00013,-663.01 
10/1/2019,11.01.00013,-20.89 
10/1/2019,11.01.00013,-89.70 
10/1/2019,11.01.00013,"-1,273.26 "
10/1/2019,11.01.00013,-9.60 
10/1/2019,11.01.00013,"-8,460.35 "
10/1/2019,11.01.00013,-887.39 
10/1/2019,11.01.00013,-10.66 
10/1/2019,11.01.00013,-29.14 
11/1/2019,11.01.00013,"-6,019.44 "
11/1/2019,11.01.00013,-663.01 
11/1/2019,11.01.00013,-20.89 
11/1/2019,11.01.00013,-89.70 
11/1/2019,11.01.00013,"-1,273.26 "
11/1/2019,11.01.00013,-9.60 
11/1/2019,11.01.00013,"-8,460.35 "
11/1/2019,11.01.00013,-887.39 
11/1/2019,11.01.00013,-10.66 
11/1/2019,11.01.00013,-29.14 
12/1/2019,11.01.00013,"-6,019.44 "
12/1/2019,11.01.00013,-663.01 
12/1/2019,11.01.00013,-20.89 
12/1/2019,11.01.00013,-89.70 
12/1/2019,11.01.00013,"-1,273.26 "
12/1/2019,11.01.00013,-9.60 
12/1/2019,11.01.00013,"-8,460.35 "
12/1/2019,11.01.00013,-887.39 
12/1/2019,11.01.00013,-10.66 
12/1/2019,11.01.00013,-29.14 
1/1/2020,11.01.00013,"-6,019.44 "
1/1/2020,11.01.00013,-663.01 
1/1/2020,11.01.00013,-20.89 
1/1/2020,11.01.00013,-89.70 
1/1/2020,11.01.00013,"-1,273.26 "
1/1/2020,11.01.00013,-9.60 
1/1/2020,11.01.00013,"-8,460.35 "
1/1/2020,11.01.00013,-887.39 
1/1/2020,11.01.00013,-10.66 
1/1/2020,11.01.00013,-29.14 
2/1/2020,11.01.00013,"-6,019.44 "
2/1/2020,11.01.00013,-663.01 
2/1/2020,11.01.00013,-20.89 
2/1/2020,11.01.00013,-89.70 
2/1/2020,11.01.00013,"-1,273.26 "
2/1/2020,11.01.00013,-9.60 
2/1/2020,11.01.00013,"-8,460.35 "
2/1/2020,11.01.00013,-887.39 
2/1/2020,11.01.00013,-10.66 
2/1/2020,11.01.00013,-29.14 
3/1/2020,11.01.00013,"-6,019.44 "
3/1/2020,11.01.00013,-663.01 
3/1/2020,11.01.00013,-20.89 
3/1/2020,11.01.00013,-89.70 
3/1/2020,11.01.00013,"-1,273.26 "
3/1/2020,11.01.00013,-9.60 
3/1/2020,11.01.00013,"-8,460.35 "
3/1/2020,11.01.00013,-887.39 
3/1/2020,11.01.00013,-10.66 
3/1/2020,11.01.00013,-29.14 
4/1/2020,11.01.00013,"-6,019.44 "
4/1/2020,11.01.00013,-663.01 
4/1/2020,11.01.00013,-20.89 
4/1/2020,11.01.00013,-89.70 
4/1/2020,11.01.00013,"-1,273.26 "
4/1/2020,11.01.00013,-9.60 
4/1/2020,11.01.00013,"-8,460.35 "
4/1/2020,11.01.00013,-887.39 
4/1/2020,11.01.00013,-10.66 
4/1/2020,11.01.00013,-29.14 
5/1/2020,11.01.00013,"-6,019.44 "
5/1/2020,11.01.00013,-663.01 
5/1/2020,11.01.00013,-20.89 
5/1/2020,11.01.00013,-89.70 
5/1/2020,11.01.00013,"-1,273.26 "
5/1/2020,11.01.00013,-9.60 
5/1/2020,11.01.00013,"-8,460.35 "
5/1/2020,11.01.00013,-887.39 
5/1/2020,11.01.00013,-10.66 
5/1/2020,11.01.00013,-29.14 
6/1/2020,11.01.00013,"-6,019.44 "
6/1/2020,11.01.00013,-663.01 
6/1/2020,11.01.00013,-20.89 
6/1/2020,11.01.00013,-89.70 
6/1/2020,11.01.00013,"-1,273.26 "
6/1/2020,11.01.00013,-9.60 
6/1/2020,11.01.00013,"-8,460.35 "
6/1/2020,11.01.00013,-887.39 
6/1/2020,11.01.00013,-10.66 
6/1/2020,11.01.00013,-29.14 
7/1/2020,11.01.00013,"-6,019.44 "
7/1/2020,11.01.00013,-663.01 
7/1/2020,11.01.00013,-20.89 
7/1/2020,11.01.00013,-89.70 
7/1/2020,11.01.00013,"-1,273.26 "
7/1/2020,11.01.00013,-9.60 
7/1/2020,11.01.00013,"-8,460.35 "
